"id_str";"tweet";"user_name";"place_name";"time";"reply_to";"place_id";"len";"coordinates"
"124510348618366976";"Some people are just so cheap.";"AcerAnderson";"Havering, London";"2011-10-13 17:42:35+02";"";1;30;"0101000020E6100000887C1B8B3B18D03F759A609390C74940"
"126403078873296896";"Dolphin boy &lt;3";"hannahsparkes";"Havering, London";"2011-10-18 23:03:37+02";"";1;17;"0101000020E61000000E1F649B4C43C43F82F73C1C30CC4940"
"125259810307440640";"Absolutely gutted!!!!!! #fb";"Ozy8";"Havering, London";"2011-10-15 19:20:40+02";"";1;27;"0101000020E6100000BEB8F9EBBADCCA3F812360F8B1C54940"
"125281372528062464";"Johnny Robinson for Arsenal boss!!";"white_rim_jag";"Havering, London";"2011-10-15 20:46:21+02";"";1;34;"0101000020E6100000CA25E1843A93CD3F27AA33CE11C84940"
"125649090842341377";"#xfactor miming shitbags!!";"white_rim_jag";"Havering, London";"2011-10-16 21:07:32+02";"";1;26;"0101000020E6100000C4C89AAADE8ECD3F87E45C710EC84940"
"126637588630081536";"I think I lost a friend today.";"staywithgeorgia";"Havering, London";"2011-10-19 14:35:28+02";"";1;30;"0101000020E610000091346E2013DFC93FDE113E294DC84940"
"126670209888157698";"Cheers united";"iJamesMacDonald";"Havering, London";"2011-10-19 16:45:06+02";"";1;13;"0101000020E6100000CE7A84DC3DA7CB3F371B0A2366C64940"
"126931068329803776";"Who lives in a house like this #DaleFarm";"pyner1989";"Havering, London";"2011-10-20 10:01:39+02";"";1;40;"0101000020E610000073E17AF39F5ECD3FE03F48DC04CD4940"
"130033350906875905";"#TeamFollowBack";"iJamesMacDonald";"Havering, London";"2011-10-28 23:29:01+02";"";1;15;"0101000020E6100000FEDDD0CE4888CC3F2051783B88C74940"
"127037466887720960";"55 minutes left of work..";"BillyHorgan";"Havering, London";"2011-10-20 17:04:27+02";"";1;25;"0101000020E6100000930035B56CADC73FA01518B2BAC94940"
"127712131989778432";"@BoyPosts we've all done them";"maddiemorris12";"Havering, London";"2011-10-22 13:45:19+02";"";1;29;"0101000020E6100000889088633CCECC3FDF0D92D311C84940"
"127755473297481728";"057 http://t.co/xPJDiSAg";"mrfrankspencer";"Havering, London";"2011-10-22 16:37:33+02";"";1;24;"0101000020E6100000D7DB662AC423C93FEC34D25279C94940"
"127829249586507776";"Love Gary Barlow";"racullen";"Havering, London";"2011-10-22 21:30:42+02";"";1;16;"0101000020E610000097E635FAC10ECE3F6D5C395A59CC4940"
"128152643699871744";"Hahaha Chelsea wankers as";"dan_dubzza";"Havering, London";"2011-10-23 18:55:45+02";"";1;25;"0101000020E6100000E8065449AEACC93FB8280EFB98CA4940"
"128190886445199360";"Bruno !! Your hair !:))";"demelza2";"Havering, London";"2011-10-23 21:27:43+02";"";1;23;"0101000020E61000008B8BC480FCD7C93F110CF7FCF6CA4940"
"128504354616516608";"@LaurenJDBieberr what time?xx";"Biebersgiirl1";"Havering, London";"2011-10-24 18:13:20+02";"128503959332716544";1;29;"0101000020E61000006EEDF1001EEAC53FBF3CAE57A2CD4940"
"128952482209599488";"What's Tom and Alex doing ?!!";"demelza2";"Havering, London";"2011-10-25 23:54:02+02";"";1;29;"0101000020E6100000FE1EC4E7B1DAC93F75BDC0EEECCA4940"
"129092852461469696";"@mouthwaite I've applied!!!";"lawoux";"Havering, London";"2011-10-26 09:11:49+02";"129079567649476608";1;27;"0101000020E610000019D596F8AB19C93FD5D57844E0C94940"
"129601518952394752";"#LetDown :/";"iJamesMacDonald";"Havering, London";"2011-10-27 18:53:04+02";"";1;11;"0101000020E6100000AC2DA7CA189BCD3FE8D209B2AFC74940"
"130047488328613888";"Fuck off beyonce!";"Fish_Furness";"Havering, London";"2011-10-29 00:25:12+02";"";1;17;"0101000020E6100000A653ECA2C773C73F225B4C22B1C94940"
"130276209450950656";"Van Persie!";"lmndck";"Havering, London";"2011-10-29 15:34:03+02";"";1;11;"0101000020E6100000A09CD3F22425D13F726A88A6C3C84940"
"130293435587506177";"#RIPSirJimmy";"LauraAJHarris";"Havering, London";"2011-10-29 16:42:30+02";"";1;12;"0101000020E6100000CA91A5419711C73F8F53320845CD4940"
"130569856071376896";"Green Dianna.";"omgbelle";"Havering, London";"2011-10-30 10:00:54+01";"";1;13;"0101000020E61000000B6964C2F549CE3F0C5B717945C74940"
"130582198150635520";"@Katiee_PJA 9:50am x";"Jpetchey";"Havering, London";"2011-10-30 10:49:56+01";"130582007733420032";1;20;"0101000020E61000004C5FDFB9BD45C43F4F7D18089FCA4940"
"123751557014630400";"Used car recently added: #AUDI #A4 only £1275 http://t.co/2HdW115O";"ATuk_Saloons";"Havering, London";"2011-10-11 15:27:25+02";"";1;66;"0101000020E610000069AB92C83EC8C43FF583BA48A1CA4940"
"123752901612011520";"@touchmymtfuji mum i'm now asian";"bowieandhiscat";"Havering, London";"2011-10-11 15:32:45+02";"123679123460734976";1;32;"0101000020E610000008E3A7716F7EC63F50AFEF1EFBC94940"
"123754938101800960";"Used car recently added: #VAUXHALL #SINTRA only £495 http://t.co/nNEx6LHc";"AutoTrader_Cars";"Havering, London";"2011-10-11 15:40:51+02";"";1;73;"0101000020E6100000AC53E57B4622CC3F1C78B5DC99CD4940"
"123761650510733312";"Save some a's for the rest of us, Aarons. Selfish bastards.";"tenpoundmouse";"Havering, London";"2011-10-11 16:07:31+02";"";1;59;"0101000020E610000087A0EE2C0F8CC73FD6EDC3ACDDC94940"
"123762275558502400";"@pooley11 @PT__21 had a look at the highlights great little finish @PT__21";"lelibaj1";"Havering, London";"2011-10-11 16:10:00+02";"";1;74;"0101000020E6100000DFCE9573EF02CA3FB78B7AD2D3C14940"
"123763135244025856";"@HolowPointSmile fair enough :---)";"save0urselves";"Havering, London";"2011-10-11 16:13:25+02";"123702275679059969";1;34;"0101000020E6100000F2E8A9820FADC63F347C8F236BCA4940"
"123764015024447489";"@MaddieW1011 lazy! X";"save0urselves";"Havering, London";"2011-10-11 16:16:55+02";"123659178924453888";1;20;"0101000020E61000009AD2FA5B02F0C53F89DF032AD2CA4940"
"123764349587304448";"@Spurs_H just waiting for a 2nd go of the 20 week scan, so nervy, hoping the baby is laying the right way round this time";"dwallm";"Havering, London";"2011-10-11 16:18:15+02";"123759965864341504";1;121;"0101000020E61000009CFA6100B844C73F995DFFC76CC84940"
"123766435523723264";"I'm dreaming something about #beret and #knitting http://t.co/oFh7ELQg";"mrfrankspencer";"Havering, London";"2011-10-11 16:26:32+02";"";1;70;"0101000020E6100000D7DB662AC423C93FEC34D25279C94940"
"123767891836403712";"It's official. I hate Nickelback more than terrorism.";"tenpoundmouse";"Havering, London";"2011-10-11 16:32:19+02";"";1;53;"0101000020E61000007555455D1036CC3FFC2E743E1FC84940"
"123768940194312192";"I am still feeling different http://t.co/5nF1ec4z";"mrfrankspencer";"Havering, London";"2011-10-11 16:36:29+02";"";1;49;"0101000020E6100000D7DB662AC423C93FEC34D25279C94940"
"123769137339183104";"Dear ugly people, You're welcome. Sincerely, Alcohol.";"tenpoundmouse";"Havering, London";"2011-10-11 16:37:16+02";"";1;53;"0101000020E61000006049C9DDAD4DCD3F0D533ADCB7C74940"
"123770039970177024";"Last night  @ Queens Hospital http://t.co/grzFOUyI";"growlgrandeur";"Havering, London";"2011-10-11 16:40:51+02";"";1;50;"0101000020E6100000C76ED900F0F8C63F4F8DFA98CDC84940"
"123770193712381953";"@dewkaren shut up you mug,";"harrisondew";"Havering, London";"2011-10-11 16:41:28+02";"123769739569934338";1;26;"0101000020E61000007C27EAF5BCD5C93F1A1AECD935C94940"
"123771175502491648";"I just heard a old lady fart & it sounded like Louis Armstrong saying ""blueberry"" with his mouth full. You can't make this stuff up.";"tenpoundmouse";"Havering, London";"2011-10-11 16:45:22+02";"";1;132;"0101000020E6100000D91633FC860DCF3F7AD7EABCD7C74940"
"123771461872787460";"Used car recently added: #DAEWOO #LEGANZA only £1190 http://t.co/WkyQ4vRn";"ATuk_Saloons";"Havering, London";"2011-10-11 16:46:30+02";"";1;73;"0101000020E6100000051A6CEA3C2AC23F6D1E87C1FCC94940"
"123779098496598016";"Not to be vague, but stuff and things";"tenpoundmouse";"Havering, London";"2011-10-11 17:16:51+02";"";1;37;"0101000020E6100000EF82F36FB80BCF3F6307F8E2C9C74940"
"123780393622192128";"@theofficialbanker come on mr banker be kinder betty is lovely";"Dawnflanagan66";"Havering, London";"2011-10-11 17:22:00+02";"";1;62;"0101000020E6100000C364CB6E3DF5CE3FE58DFE5D40CD4940"
"123780939183702017";"@OfficialBanker be kinder this lady is lovely";"Dawnflanagan66";"Havering, London";"2011-10-11 17:24:10+02";"";1;45;"0101000020E6100000C364CB6E3DF5CE3FE58DFE5D40CD4940"
"123782254760693762";"@dealornodeal I have applied to deal many times I would love my chance at the dream factory and a chance to talk to you";"Dawnflanagan66";"Havering, London";"2011-10-11 17:29:23+02";"";1;119;"0101000020E6100000BCC8A942A8F7CE3FC1D6B67240CD4940"
"123782411019485184";"Long one or straight home can't decide #TeamEndToEnd @SHA22Y @SEaton79";"scottish1965";"Havering, London";"2011-10-11 17:30:01+02";"";1;70;"0101000020E610000051F03DF1D6D8C53FB0436FD0E2C84940"
"123783480860614656";"@Bellecrosshens mine arent laying yet. I thought they were but i was mistaken.... i have felt pubic bones and two fingers fit  .";"TracyAnn37";"Havering, London";"2011-10-11 17:34:16+02";"123776266825498626";1;128;"0101000020E6100000AD7E74036808C73F43B3047CABCD4940"
"123783752676679681";"ADVICE: Teach a man to fish & feed him for a day. Shoot him in the face & never have to deal with that whiny douchebag again.";"tenpoundmouse";"Havering, London";"2011-10-11 17:35:21+02";"";1;125;"0101000020E61000006F58A6A13E30CF3F3AE2F3375FC74940"
"123786267304525824";"@pkonline84 how about BO for men ?";"Vrijraj";"Havering, London";"2011-10-11 17:45:20+02";"123782646659682305";1;34;"0101000020E61000001897AAB4C5B5CB3FF4A5F95B69C94940"
"123787374651117568";"Used car recently added: #AUDI #A4 only £1275 http://t.co/2HdW115O";"ATuk_Saloons";"Havering, London";"2011-10-11 17:49:44+02";"";1;66;"0101000020E610000069AB92C83EC8C43FF583BA48A1CA4940"
"123791739566829568";"Another race home this time @paulflower1 even got a start and kicked butt #next @SHA22Y @SEaton79 @AndyTc83 @WackyWoody1 @GeneralQuinton";"scottish1965";"Havering, London";"2011-10-11 18:07:05+02";"";1;136;"0101000020E610000051F03DF1D6D8C53FB0436FD0E2C84940"
"123793549803266048";"My mood has got worse and worse over the last three days.";"OHKaty";"Havering, London";"2011-10-11 18:14:16+02";"";1;57;"0101000020E61000008BD5308D70A4CB3FEB7420EBA9CA4940"
"123793631642529792";"@MamaDude2 true! But still need to get onto talktalk! Too busy sponsoring xfactor and all that malarky!";"SBRAWN";"Havering, London";"2011-10-11 18:14:36+02";"123792449595392000";1;103;"0101000020E61000006D380BFF1206CA3F64DEF4786BCA4940"
"123794348159668224";"@golbs3 @normmcphee can't believe @golbs3 is a work sorry I mean arg sorry I mean Craig Colton on xfactor";"lelibaj1";"Havering, London";"2011-10-11 18:17:27+02";"";1;105;"0101000020E6100000CF16CE3D3D19CA3F2DF98ED085C24940"
"123794380850085888";"Used car recently added: #VAUXHALL #SINTRA only £495 http://t.co/nNEx6LHc";"AutoTrader_Cars";"Havering, London";"2011-10-11 18:17:35+02";"";1;73;"0101000020E6100000AC53E57B4622CC3F1C78B5DC99CD4940"
"123794618004422656";"@RogerTheDegu yes please :( x";"OHKaty";"Havering, London";"2011-10-11 18:18:31+02";"123793660407058432";1;29;"0101000020E61000008BD5308D70A4CB3FEB7420EBA9CA4940"
"123795647869632512";"@shayneTward were u good at the docs";"Dawnflanagan66";"Havering, London";"2011-10-11 18:22:37+02";"123794033192603648";1;36;"0101000020E6100000C364CB6E3DF5CE3FE58DFE5D40CD4940"
"123797252144771072";"good deed done for the day.";"TomJamesTaylor";"Havering, London";"2011-10-11 18:28:59+02";"";1;27;"0101000020E610000005A4DC01C733CB3F54CE93420BC84940"
"123797883899219968";"chilling in a&e not an appy girllllllll";"georgiemortimer";"Havering, London";"2011-10-11 18:31:30+02";"";1;39;"0101000020E6100000CEEEFBFD83C4C63FD3776D25AAC84940"
"123797901859241984";"@westhamfootball #ill sign it#get this prick boris out";"dodge1197";"Havering, London";"2011-10-11 18:31:34+02";"123760091915751425";1;54;"0101000020E610000044EF9E4D58ACC43FE5492DEF05CB4940"
"123799723256713216";"I am still feeling different http://t.co/Yis606pS";"mrfrankspencer";"Havering, London";"2011-10-11 18:38:48+02";"";1;49;"0101000020E6100000D7DB662AC423C93FEC34D25279C94940"
"123798209893105664";"""@SamMayne18: ""@DavidGoldWHU: Sorry everybody but I've had a really frantic day. DG"" can we just forget about the stadium now?""#agreed";"dodge1197";"Havering, London";"2011-10-11 18:32:47+02";"";1;134;"0101000020E610000044EF9E4D58ACC43FE5492DEF05CB4940"
"123798316893999104";"@SHA22Y @SEaton79 @PGraft8 @fanboy108 @RebelAlliance87 #wereup";"scottish1965";"Havering, London";"2011-10-11 18:33:13+02";"123791026036015104";1;62;"0101000020E610000051F03DF1D6D8C53FB0436FD0E2C84940"
"124181056902541312";"Nobody is talking about the elephant";"a4ann";"Havering, London";"2011-10-12 19:54:05+02";"";1;36;"0101000020E61000001BC79B3E33AFD03F3220F784D7C84940"
"123798501208494080";"@charleymonaghan haha, has been a good day!";"TomJamesTaylor";"Havering, London";"2011-10-11 18:33:57+02";"123797865691750401";1;43;"0101000020E61000003F11B497A7D2CB3FEC5A311210C84940"
"123799079863058433";"@ShayAsagba some girl from fb bent my finger back in a netball match & they think it's either dislocated or snapped tendons!";"georgiemortimer";"Havering, London";"2011-10-11 18:36:15+02";"123798752791236608";1;124;"0101000020E610000084CB53EB37F2C63F6165FA46F0C84940"
"123799832103100417";"@ShayAsagba & idnoooo it was a netball match she was in year 11 + yeaaaaa was a netball rally at school:)";"georgiemortimer";"Havering, London";"2011-10-11 18:39:14+02";"123799318175027200";1;105;"0101000020E6100000CEEEFBFD83C4C63FD3776D25AAC84940"
"123800080154230784";"@TipsL sorry mate I should be more supportive lol glad you're back though.";"chrisyoutwit";"Havering, London";"2011-10-11 18:40:13+02";"123782360654299136";1;74;"0101000020E6100000826F9A3E3BE0CF3F379A6DB8D9CC4940"
"123800438930817025";"I once had a nightmare, it consisted of Pete Burns.";"harrisondew";"Havering, London";"2011-10-11 18:41:39+02";"";1;51;"0101000020E6100000A78A6F498A9FC93FD1C31A787FC94940"
"123800822348918784";"@ShayAsagba thanku bby! Sitting here looking through mr march's presentation & munching out on me oreo's I'll be fineee:D";"georgiemortimer";"Havering, London";"2011-10-11 18:43:10+02";"123800260719030272";1;121;"0101000020E610000084CB53EB37F2C63F6165FA46F0C84940"
"123801025583919104";"@charleymonaghan haha thanks :) x";"TomJamesTaylor";"Havering, London";"2011-10-11 18:43:59+02";"123798950422650880";1;33;"0101000020E61000002165385CB32ECC3F4F5504AC13C84940"
"123801258015473664";"@keithkeane can we have a retweet for the lads driving up to ebbsfleet now coyh!!";"Greggggoryy";"Havering, London";"2011-10-11 18:44:54+02";"123800849758683136";1;81;"0101000020E6100000AA03496D1C50D23FAB954BDB26C94940"
"123801442086694912";"The guy next to me on the train is looking up rocket launchers online o_O";"hannybeany";"Havering, London";"2011-10-11 18:45:38+02";"";1;73;"0101000020E6100000F4769D702323C93F6E217EB46ECA4940"
"123801639546126337";"@ShayAsagba wahooooo:*";"georgiemortimer";"Havering, London";"2011-10-11 18:46:25+02";"123801167745650688";1;22;"0101000020E6100000CEEEFBFD83C4C63FD3776D25AAC84940"
"123801682126712832";"I think they are demobbed but still";"hannybeany";"Havering, London";"2011-10-11 18:46:35+02";"";1;35;"0101000020E6100000A7627CFBE727CC3F98D223DB33CB4940"
"123801687583506432";"Is demobbed a word?";"hannybeany";"Havering, London";"2011-10-11 18:46:37+02";"";1;19;"0101000020E6100000A9FB7C6B92E5CD3F52F77D0FC9C34940"
"123802393631666176";"#MyFavouriteSongsEver Kid CuDi - The Prayer";"TomJamesTaylor";"Havering, London";"2011-10-11 18:49:25+02";"";1;43;"0101000020E61000008141908B832ECC3F6A75490731C84940"
"123804487889584128";"Peter Burns is actually a freak show on legs, do not understand how he could want to look like he does... #whatwereyouthinking #scary";"SBRAWN";"Havering, London";"2011-10-11 18:57:44+02";"";1;133;"0101000020E6100000B3180A12BA4FC93F43365683ACC84940"
"123805190355816448";"@KrystleZara iPhone 4s :)";"christinalow";"Havering, London";"2011-10-11 19:00:32+02";"123797742463107072";1;25;"0101000020E6100000A190CFF1F2F0CB3FA6F5F1AFE9CD4940"
"123805278167764992";"@JoeHenderson2 get as much as we can before he joins the rest and jumps ship :-)";"eddiethespice";"Havering, London";"2011-10-11 19:00:53+02";"123525748828016640";1;80;"0101000020E6100000313044B1898ACA3FA6A613BF18C94940"
"123808427184099328";"@TipsL its good because you don't have to worry about not getting any likes on your status :D";"chrisyoutwit";"Havering, London";"2011-10-11 19:13:23+02";"123803160350429184";1;93;"0101000020E61000001C4DE438A6DDCF3F37DF88EED9CC4940"
"123806288047120384";"Why do I feel this total pretty much just tells you my 4sq start date? When will this 'running streak' end?  http://t.co/a5RsVbAA";"pickledseal";"Havering, London";"2011-10-11 19:04:53+02";"";1;129;"0101000020E61000004B16BD740FE0CF3F0D23731BC3C64940"
"123807403497107458";"@tomoakley1 have a guess what is on this weekend in Orlando?
 :)";"TomJamesTaylor";"Havering, London";"2011-10-11 19:09:19+02";"";1;64;"0101000020E61000002A91C0F6FE4CCD3F9DBFA65A4DCB4940"
"123807773384388608";"@kather1neball @sweetseamstress @sooooosan Try not to miss me too much... I've told Joanna one of you needs to do horserides!";"pickledseal";"Havering, London";"2011-10-11 19:10:48+02";"123803386486333440";1;125;"0101000020E6100000B07EE0E832CECF3FEE5C7B1301C74940"
"123807784839024640";"@tomoakley1 it's gonna mean late nights for me..";"TomJamesTaylor";"Havering, London";"2011-10-11 19:10:50+02";"123807633718255617";1;48;"0101000020E61000000A3D30BA9B2BCD3F1F6FC9DC42CB4940"
"123808498944450561";"@tomoakley1 Saturday I will but not Sunday, and that's the finals anyway :) x";"TomJamesTaylor";"Havering, London";"2011-10-11 19:13:41+02";"123808187236368385";1;77;"0101000020E61000002351052F3C27CD3F79944A7842CB4940"
"123810227878502400";"@FrrannyPants somebody's easily pleased :)";"chrisyoutwit";"Havering, London";"2011-10-11 19:20:33+02";"123809038877196288";1;42;"0101000020E61000001C4DE438A6DDCF3F37DF88EED9CC4940"
"123810856466259968";"""The whole world is invited to boss about + judge a teacher: government, management, parents, children, colleagues..."" http://t.co/uDwm3DCD";"pickledseal";"Havering, London";"2011-10-11 19:23:03+02";"";1;139;"0101000020E6100000171FD1CADECECF3F714518F5FFC64940"
"123810866146709504";"“@MattyMateeee: #TwoThingsThatDontMix two men in a relationship #whatwereyouthinking” tad homophobic?";"SBRAWN";"Havering, London";"2011-10-11 19:23:05+02";"";1;101;"0101000020E610000056BD36FA1C48C93F3D6D437BABC84940"
"123811081545191425";"@Neily82 bless, he's fast asleep now with his mouth WIDE OPEN. So tempted loo";"thirtydegree";"Havering, London";"2011-10-11 19:23:56+02";"123810488378327041";1;77;"0101000020E61000008FA000A32E46CE3F0E26AC2A87C74940"
"123811260356763649";"@plonkymiff that's the way it goes...";"thirtydegree";"Havering, London";"2011-10-11 19:24:39+02";"123810710030520320";1;37;"0101000020E6100000F055C8E8C2C0CF3F97B1992AB5C74940"
"123811767154524160";"@Neily82 how rude. That looks like my brother!!";"thirtydegree";"Havering, London";"2011-10-11 19:26:40+02";"123811376555761664";1;47;"0101000020E610000092C458C76D4BD03F7994E74D87C74940"
"123811774649745409";"I'm dreaming something about #quite and #months http://t.co/SFjsmtfD";"mrfrankspencer";"Havering, London";"2011-10-11 19:26:42+02";"";1;68;"0101000020E6100000D7DB662AC423C93FEC34D25279C94940"
"123812128183422976";"iPhone died.i have most peoples numbers but if ive only got your number in the last 4 months or so can you send it to me again please!";"mattislegend";"Havering, London";"2011-10-11 19:28:06+02";"";1;134;"0101000020E6100000EF0797E9F241D13F1D5A643BDFC74940"
"123812591188451329";"@CharleyParr that actually is really hurtful";"mattislegend";"Havering, London";"2011-10-11 19:29:56+02";"123812349617520640";1;44;"0101000020E6100000EF0797E9F241D13F1D5A643BDFC74940"
"123814435855941632";"Celeb coach trip!";"robbiem101";"Havering, London";"2011-10-11 19:37:16+02";"";1;17;"0101000020E6100000BE1161EC525DC93F932D79D902C84940"
"123812591549161473";"@midlandsfooty 

Doffer 

Nelson Eddy ??????

:-)";"ChrisDoffer";"Havering, London";"2011-10-11 19:29:56+02";"";1;49;"0101000020E6100000C797D4F98511D23FD97CF9F0EEC84940"
"123813238830927874";"@MattyMateeee and they can have choices, so two men being in a relationship together is there right.";"SBRAWN";"Havering, London";"2011-10-11 19:32:31+02";"123812672704753664";1;100;"0101000020E61000003CDE607F44D9C73F9BC5EEAF5CC84940"
"123813264953049088";"@CharleyParr that's better :) xx";"mattislegend";"Havering, London";"2011-10-11 19:32:37+02";"123812786940805121";1;32;"0101000020E6100000EF0797E9F241D13F1D5A643BDFC74940"
"123813710077771776";"@morecheerful Brilliant. Did you punch them?";"pickledseal";"Havering, London";"2011-10-11 19:34:23+02";"123813390912200704";1;44;"0101000020E610000063416150A6D1CF3FA07A181801C74940"
"123813942668701697";"@ShayAsagba lmfao sameeeee! Clearly ♥ christopher march (think that's his name) loooooooool";"georgiemortimer";"Havering, London";"2011-10-11 19:35:18+02";"123813274843226112";1;91;"0101000020E6100000CEEEFBFD83C4C63FD3776D25AAC84940"
"123814078958419968";"@lauralou81 that last tweet of yours just made my day!! Cracked me up!!";"DJTeaghenFraser";"Havering, London";"2011-10-11 19:35:51+02";"";1;71;"0101000020E61000009626427620E3D03F1965EC3A8AC84940"
"123814435994345474";"@danielle_nelder thanks Danielle still in a&e at the minute:/ xxxxxxxxx";"georgiemortimer";"Havering, London";"2011-10-11 19:37:16+02";"123813707531816960";1;71;"0101000020E6100000CEEEFBFD83C4C63FD3776D25AAC84940"
"123814435591696384";"@MattyMateeee times have changed, why should they have to stick to 'what's expected' to be happy, doesn't have to be with a women";"SBRAWN";"Havering, London";"2011-10-11 19:37:16+02";"123813807524028416";1;129;"0101000020E61000004F72EA771F4FC93FD2C5C7A3ABC84940"
"123814574121156610";"@MattyMateeee plus half married couples never have children so they're not procreating anyway. What would god say about that, that wrong?";"SBRAWN";"Havering, London";"2011-10-11 19:37:49+02";"123813807524028416";1;137;"0101000020E6100000057FA6FB8C4DC93FE74DC962B0C84940"
"123814867374313472";"@lauralou81 haha I bet you was, I would of been x";"DJTeaghenFraser";"Havering, London";"2011-10-11 19:38:59+02";"";1;49;"0101000020E610000051EB05B88305D13F99995FEE8FC84940"
"123815487514746880";"@MattyMateeee a lot of perfectly healthy women in relationships choose never to have kids, so are they 'wrong' too, for exercising choice?";"SBRAWN";"Havering, London";"2011-10-11 19:41:27+02";"123815123654672384";1;138;"0101000020E6100000DF60DAFD4B4EC93F398BCD7DA8C84940"
"123815529789132800";"@richardbranson #at a very difficult time for me and my family i cant thank you enough for the full refund received today#godbless";"dodge1197";"Havering, London";"2011-10-11 19:41:37+02";"";1;130;"0101000020E610000044EF9E4D58ACC43FE5492DEF05CB4940"
"123834156441546752";"@lduffz not getting into fights are we Luke? aha";"SBRAWN";"Havering, London";"2011-10-11 20:55:38+02";"123833672397893632";1;48;"0101000020E6100000EC95687F564FC93F310FD39DABC84940"
"123815917397360640";"@lauralou81 I thought it was, last week on extra factor he said that was his tweeter account cause he never had tweeter before X";"DJTeaghenFraser";"Havering, London";"2011-10-11 19:43:09+02";"";1;128;"0101000020E6100000D43E250062FFD03F5D0E268B9CC84940"
"123816075216424960";"@morecheerful Very true. I'm the only one who really knows what goes on in our classrooms.";"pickledseal";"Havering, London";"2011-10-11 19:43:47+02";"123814311205404674";1;90;"0101000020E6100000FAB7AA70F4C6CF3F0D23731BC3C64940"
"123816636884062208";"Has no time for narrow minded people, people's choices are their own. If you don't like it tough, who are you to say they're 'wrong' #rude";"SBRAWN";"Havering, London";"2011-10-11 19:46:01+02";"";1;138;"0101000020E61000004F72EA771F4FC93FD2C5C7A3ABC84940"
"123816942384578561";"@natandoron Funders do not have to ask for a feedback after the event, well done, might impressive, next stop the big one";"iamphilmutero";"Havering, London";"2011-10-11 19:47:14+02";"";1;121;"0101000020E6100000A161B522FF86C73F1203F25F7FC94940"
"123817751881064449";"Hopes @2005michelley has a great time @LeeEvansNews tonight @O2";"Sportycorty16v";"Havering, London";"2011-10-11 19:50:27+02";"";1;63;"0101000020E6100000B1259AF683F0C43F458FEFBD85CD4940"
"123818047139094528";"@natandoron @thefabians should do our own version, I suggest we call it The Black Book";"iamphilmutero";"Havering, London";"2011-10-11 19:51:37+02";"";1;86;"0101000020E6100000A161B522FF86C73F1203F25F7FC94940"
"123818361917411329";"Needs somebody to take me to see @WeAreTheInCrowd in feb in london please.";"sophieadamsgd";"Havering, London";"2011-10-11 19:52:52+02";"";1;74;"0101000020E6100000956268F139E2C63F3A6DF8A349C34940"
"123818536622768129";"So first bbm didn't work, then facebook changes to a version that doesn't work.. So twitters now my area to vent.";"TomNollerrr";"Havering, London";"2011-10-11 19:53:34+02";"";1;113;"0101000020E61000002211012426EAC53F7928449F93CB4940"
"123818953154904066";"You broke me well done ";"xcoops89x";"Havering, London";"2011-10-11 19:55:13+02";"";1;24;"0101000020E6100000521C51EB47D4C93F4DC87B932EC84940"
"123819598691844096";"When people ask me if I'm working hard or hardly working, I like to stab them with a pen and ask if they're hurting hard or hardly hurting.";"tenpoundmouse";"Havering, London";"2011-10-11 19:57:47+02";"";1;139;"0101000020E6100000ADEEE415802DCF3F301DC6E65BC74940"
"123819795530526720";"@Smudg1e mooooooooooooooooooooooooo";"MarkBeharrell";"Havering, London";"2011-10-11 19:58:34+02";"123819395943383040";1;35;"0101000020E610000048064EF02CC5CB3F0D73FEFD94CA4940"
"123820296821153792";"@ShayAsagba wooooooooooo soz loooool";"georgiemortimer";"Havering, London";"2011-10-11 20:00:33+02";"123817444669263872";1;36;"0101000020E610000084CB53EB37F2C63F6165FA46F0C84940"
"123820384142364674";"@Sooooosan @kather1neball @sweetseamstress Exactly!";"pickledseal";"Havering, London";"2011-10-11 20:00:54+02";"123815742482296832";1;51;"0101000020E610000063416150A6D1CF3FA07A181801C74940"
"123820604653703171";"Anyone near #Hornchurch want to join a quiz team? There's two of us at the moment... You have 1hr.";"pickledseal";"Havering, London";"2011-10-11 20:01:47+02";"";1;98;"0101000020E610000063416150A6D1CF3FA07A181801C74940"
"123820655723560960";"@FrankieCocozza I ♥ u";"georgiemortimer";"Havering, London";"2011-10-11 20:01:59+02";"123818182447341569";1;21;"0101000020E610000084CB53EB37F2C63F6165FA46F0C84940"
"123820688594309121";"@Sooooosan @kather1neball @sweetseamstress Just point out Kat is GM";"pickledseal";"Havering, London";"2011-10-11 20:02:07+02";"123815742482296832";1;67;"0101000020E610000063416150A6D1CF3FA07A181801C74940"
"123821832313896960";"@DylanMillar93 thanks! True though, if people want to be together let them? What has it got to do with anyone else?";"SBRAWN";"Havering, London";"2011-10-11 20:06:39+02";"123819014840516608";1;115;"0101000020E61000004F72EA771F4FC93FD2C5C7A3ABC84940"
"123821845173637121";"@DavidGoldWHU can you share with us what you plans are now?";"santapanter";"Havering, London";"2011-10-11 20:06:43+02";"";1;59;"0101000020E61000009CB92CCB7C2CCF3FD33DC29BFBCC4940"
"123822747720749056";"@ShayAsagba ehe & still in a&e feeling like a mug for crying in sucha packed waiting room & omfg it will be the death of me!!";"georgiemortimer";"Havering, London";"2011-10-11 20:10:18+02";"123822451741306880";1;125;"0101000020E610000084CB53EB37F2C63F6165FA46F0C84940"
